,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
0,3387,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,3270000.0,3270000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3270000.0,regional_grouped,,Europe,3270000.0,0,,2025-01-01 00:00:00,,Europe
1,3397,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,3633995.92,3633995.92,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3633995.92,regional_grouped,,Europe,3633995.92,0,,2025-01-01 00:00:00,,Europe
2,3399,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,8853000.0,8853000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,8853000.0,regional_grouped,,Europe,8853000.0,0,,2025-01-01 00:00:00,,Europe
3,3413,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,6706156.0,6706156.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,6706156.0,regional_grouped,,Latin America/Caribbean,6706156.0,0,,2025-01-01 00:00:00,,Latin America/Caribbean
4,3414,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,2034222.31,2034222.31,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2034222.31,regional_grouped,,Latin America/Caribbean,2034222.31,0,,2025-01-01 00:00:00,,Latin America/Caribbean
5,3434,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-North Africa,Country Office,International Country Office,Europe,Actual,2166000.0,2166000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2166000.0,regional_grouped,,Europe,2166000.0,0,,2025-01-01 00:00:00,,Europe
6,3436,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,3618912.9200000004,3618912.9200000004,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3618912.9200000004,regional_grouped,,Asia/Pacific,3618912.9200000004,0,,2025-01-01 00:00:00,,Asia/Pacific
7,11905,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,2960000.0,2960000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2960000.0,regional_grouped,,Europe,2960000.0,0,,2024-01-01 00:00:00,,Europe
8,11915,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,2565084.9699999997,2565084.9699999997,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2565084.9699999997,regional_grouped,,Europe,2565084.9699999997,0,,2024-01-01 00:00:00,,Europe
9,11917,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,9662000.0,9662000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,9662000.0,regional_grouped,,Europe,9662000.0,0,,2024-01-01 00:00:00,,Europe
10,11931,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,4121590.69,4121590.69,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,4121590.69,regional_grouped,,Latin America/Caribbean,4121590.69,0,,2024-01-01 00:00:00,,Latin America/Caribbean
11,11932,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1384943.0999999999,1384943.0999999999,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1384943.0999999999,regional_grouped,,Latin America/Caribbean,1384943.0999999999,0,,2024-01-01 00:00:00,,Latin America/Caribbean
12,11952,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-North Africa,Country Office,International Country Office,Europe,Actual,1818000.0,1818000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1818000.0,regional_grouped,,Europe,1818000.0,0,,2024-01-01 00:00:00,,Europe
13,11954,NPO FY2025,2024,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,3281800.0900000003,3281800.0900000003,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3281800.0900000003,regional_grouped,,Asia/Pacific,3281800.0900000003,0,,2024-01-01 00:00:00,,Asia/Pacific
14,20811,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,2544000.0,2544000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2544000.0,regional_grouped,,Europe,2544000.0,0,,2023-01-01 00:00:00,,Europe
15,20821,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1711339.06,1711339.06,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1711339.06,regional_grouped,,Europe,1711339.06,0,,2023-01-01 00:00:00,,Europe
16,20823,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,8496000.0,8496000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,8496000.0,regional_grouped,,Europe,8496000.0,0,,2023-01-01 00:00:00,,Europe
17,20837,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,6609401.340000001,6609401.340000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,6609401.340000001,regional_grouped,,Latin America/Caribbean,6609401.340000001,0,,2023-01-01 00:00:00,,Latin America/Caribbean
18,20838,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1245776.0599999998,1245776.0599999998,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1245776.0599999998,regional_grouped,,Latin America/Caribbean,1245776.0599999998,0,,2023-01-01 00:00:00,,Latin America/Caribbean
19,20858,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-North Africa,Country Office,International Country Office,Europe,Actual,1242000.0,1242000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1242000.0,regional_grouped,,Europe,1242000.0,0,,2023-01-01 00:00:00,,Europe
20,20860,NPO FY2025,2023,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,3151444.0300000003,3151444.0300000003,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3151444.0300000003,regional_grouped,,Asia/Pacific,3151444.0300000003,0,,2023-01-01 00:00:00,,Asia/Pacific
21,32050,NPO FY2025,2022,75.0,BB3,Conservation spend,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,3421000.0,3421000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3421000.0,regional_grouped,,Europe,3421000.0,0,,2022-01-01 00:00:00,,Europe
22,32060,NPO FY2025,2022,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1380891.97,1380891.97,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1380891.97,regional_grouped,,Europe,1380891.97,0,,2022-01-01 00:00:00,,Europe
23,32062,NPO FY2025,2022,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,7715000.0,7715000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,7715000.0,regional_grouped,,Europe,7715000.0,0,,2022-01-01 00:00:00,,Europe
24,32076,NPO FY2025,2022,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,3768259.0799999996,3768259.0799999996,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3768259.0799999996,regional_grouped,,Latin America/Caribbean,3768259.0799999996,0,,2022-01-01 00:00:00,,Latin America/Caribbean
25,32077,NPO FY2025,2022,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1465874.82,1465874.82,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1465874.82,regional_grouped,,Latin America/Caribbean,1465874.82,0,,2022-01-01 00:00:00,,Latin America/Caribbean
26,32098,NPO FY2025,2022,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,2024811.75,2024811.75,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2024811.75,regional_grouped,,Asia/Pacific,2024811.75,0,,2022-01-01 00:00:00,,Asia/Pacific
27,44461,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,3552000.0,3552000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3552000.0,regional_grouped,,Europe,3552000.0,0,,2021-01-01 00:00:00,,Europe
28,44471,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1186561.6,1186561.6,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1186561.6,regional_grouped,,Europe,1186561.6,0,,2021-01-01 00:00:00,,Europe
29,44473,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,5916000.0,5916000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,5916000.0,regional_grouped,,Europe,5916000.0,0,,2021-01-01 00:00:00,,Europe
30,44487,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,2830617.55,2830617.55,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2830617.55,regional_grouped,,Latin America/Caribbean,2830617.55,0,,2021-01-01 00:00:00,,Latin America/Caribbean
31,44488,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1783734.3599999999,1783734.3599999999,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1783734.3599999999,regional_grouped,,Latin America/Caribbean,1783734.3599999999,0,,2021-01-01 00:00:00,,Latin America/Caribbean
32,44509,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,1900610.4000000001,1900610.4000000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1900610.4000000001,regional_grouped,,Asia/Pacific,1900610.4000000001,0,,2021-01-01 00:00:00,,Asia/Pacific
33,56284,NPO FY2025,2020,75.0,BB3,Conservation spend,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,3010000.0,3010000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3010000.0,regional_grouped,,Europe,3010000.0,0,,2020-01-01 00:00:00,,Europe
34,56294,NPO FY2025,2020,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,3276149.41,3276149.41,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,3276149.41,regional_grouped,,Europe,3276149.41,0,,2020-01-01 00:00:00,,Europe
35,56296,NPO FY2025,2020,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,5319000.0,5319000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,5319000.0,regional_grouped,,Europe,5319000.0,0,,2020-01-01 00:00:00,,Europe
36,56310,NPO FY2025,2020,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,2236294.29,2236294.29,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2236294.29,regional_grouped,,Latin America/Caribbean,2236294.29,0,,2020-01-01 00:00:00,,Latin America/Caribbean
37,56311,NPO FY2025,2020,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1971766.95,1971766.95,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1971766.95,regional_grouped,,Latin America/Caribbean,1971766.95,0,,2020-01-01 00:00:00,,Latin America/Caribbean
38,56332,NPO FY2025,2020,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,1734442.07,1734442.07,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1734442.07,regional_grouped,,Asia/Pacific,1734442.07,0,,2020-01-01 00:00:00,,Asia/Pacific
39,67196,NPO FY2025,2019,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,2800226.79,2800226.79,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2800226.79,regional_grouped,,Europe,2800226.79,0,,2019-01-01 00:00:00,,Europe
40,67198,NPO FY2025,2019,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,6448000.0,6448000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,6448000.0,regional_grouped,,Europe,6448000.0,0,,2019-01-01 00:00:00,,Europe
41,67212,NPO FY2025,2019,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,1613027.69,1613027.69,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1613027.69,regional_grouped,,Latin America/Caribbean,1613027.69,0,,2019-01-01 00:00:00,,Latin America/Caribbean
42,67213,NPO FY2025,2019,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1940004.57,1940004.57,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1940004.57,regional_grouped,,Latin America/Caribbean,1940004.57,0,,2019-01-01 00:00:00,,Latin America/Caribbean
43,67234,NPO FY2025,2019,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,1902636.8199999998,1902636.8199999998,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1902636.8199999998,regional_grouped,,Asia/Pacific,1902636.8199999998,0,,2019-01-01 00:00:00,,Asia/Pacific
44,81264,NPO FY2025,2018,75.0,BB3,Conservation spend,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,2334698.4499999997,2334698.4499999997,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2334698.4499999997,regional_grouped,,Europe,2334698.4499999997,0,,2018-01-01 00:00:00,,Europe
45,81266,NPO FY2025,2018,75.0,BB3,Conservation spend,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,4825000.0,4825000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,,0,,4825000.0,regional_grouped,,Europe,4825000.0,0,,2018-01-01 00:00:00,,Europe
46,81280,NPO FY2025,2018,75.0,BB3,Conservation spend,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,1435011.0299999998,1435011.0299999998,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1435011.0299999998,regional_grouped,,Latin America/Caribbean,1435011.0299999998,0,,2018-01-01 00:00:00,,Latin America/Caribbean
47,81281,NPO FY2025,2018,75.0,BB3,Conservation spend,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1610401.27,1610401.27,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,1610401.27,regional_grouped,,Latin America/Caribbean,1610401.27,0,,2018-01-01 00:00:00,,Latin America/Caribbean
48,81302,NPO FY2025,2018,75.0,BB3,Conservation spend,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,2149876.3,2149876.3,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,,0,,2149876.3,regional_grouped,,Asia/Pacific,2149876.3,0,,2018-01-01 00:00:00,,Asia/Pacific
49,3383,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,Associação Natureza Portugal (ANP),Partners,National Office,Europe,Actual,1420000.0,1420000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,Associação Natureza Portugal (ANP),1420000.0,non_regional,National Office / Partners / Partners,Portugal,1420000.0,0,Portugal,2025-01-01 00:00:00,,Portugal
50,3384,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,Emirates Nature (UAE),Partners,National Office,Europe,Actual,5534902.890000001,5534902.890000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,Emirates Nature (UAE),5534902.890000001,non_regional,National Office / Partners / Partners,United Arab Emirates,5534902.890000001,0,United Arab Emirates,2025-01-01 00:00:00,,United Arab Emirates
51,3388,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Australia,National Office,National Office,Asia/Pacific,Actual,22033202.86,22033202.86,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Australia,22033202.86,non_regional,National Office / Partners / Partners,Australia,22033202.86,0,Australia,2025-01-01 00:00:00,,Australia
52,3389,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Austria,National Office,National Office,Europe,Actual,8991000.0,8991000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Austria,8991000.0,non_regional,National Office / Partners / Partners,Austria,8991000.0,0,Austria,2025-01-01 00:00:00,,Austria
53,3390,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Belgium,National Office,National Office,Europe,Actual,13787000.0,13787000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Belgium,13787000.0,non_regional,National Office / Partners / Partners,Belgium,13787000.0,0,Belgium,2025-01-01 00:00:00,,Belgium
54,3391,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Bhutan,Country Office,US Country Office,Asia/Pacific,Actual,1460554.26,1460554.26,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Bhutan,1460554.26,non_regional,Country Office,Bhutan,1460554.26,0,Bhutan,2025-01-01 00:00:00,,Bhutan
55,3392,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Bolivia,Country Office,US Country Office,Latin America/Caribbean,Actual,6071099.83,6071099.83,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Bolivia,6071099.83,non_regional,Country Office,Bolivia,6071099.83,0,Bolivia,2025-01-01 00:00:00,,Bolivia
56,3393,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Brazil,National Office,National Office,Latin America/Caribbean,Actual,19335149.14,19335149.14,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Brazil,19335149.14,non_regional,National Office / Partners / Partners,Brazil,19335149.14,0,Brazil,2025-01-01 00:00:00,,Brazil
57,3394,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Cambodia,Country Office,International Country Office,Asia/Pacific,Actual,5107374.24,5107374.24,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Cambodia,5107374.24,non_regional,Country Office,Cambodia,5107374.24,0,Cambodia,2025-01-01 00:00:00,,Cambodia
58,3395,NPO FY2025,2025,75.0,BB3,Conservation spend,Currency,WWF-Cameroon,Country Office,International Country Office,Africa,Actual,7389823.49,7389823.49,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Cameroon,7389823.49,non_regional,Country Office,Cameroon,7389823.49,0,Cameroon,2025-01-01 00:00:00,,Cameroon
